Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
94600	-976.601974507196	-1033.31024239182	1.53969234937266	1.4411473274649	0.204122482596227	0.992020576373707	0.632214832833322	27	6936724389753419	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0582653156822325	0.00251175465379199	0.0191168894479273	0.0231828270785119	0.0433551249687332	0.0185373933079775	0.0169273747724147	0.0249486430390238	0.124522089723306	0.00998980453147514	0.0541250376164651	0.0153593992611841	0.027766048203631	0.0332360733126728	0.014713658668071	0.0360942756000136	0.142205327575436	0.0207053819833694	0.00292425326641448	0.00202528780907278	0.0459105527402488	0.0181211735295291	0.0124465467093018	0.0589352411001838	0.0267531104936351	0.0220192110995587	0.0589858724622555	0.0390476332779103	0.00954138467633652	0.0177273134093169
94800	-979.798767071459	-1041.00152894045	1.51486898374819	1.37653885003031	0.131516065824491	0.989610367688912	1.05732616608666	36	5586894024856589	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0161917160399097	0.000637431369459766	0.160106845440469	0.00370574784228879	0.01653201964822	0.0403909618618456	0.152832746157878	0.0127208709882072	0.0184972051569797	0.0127208709882072	0.0508490629207173	0.00907841384559649	0.0180685135077575	0.0302536695806508	0.0599405695207996	0.0547139210796692	0.0522648122812022	0.00625658261168895	0.0312045253608329	0.0146894887172837	0.0725318804499614	0.0131654072322167	0.0487329582737363	0.0266305277818504	0.00138889719738288	0.0228738275558659	0.0235703984386339	0.00270978839951011	0.0201463877761677	0.00659395197501116
95000	-968.175380993134	-1034.99058643606	1.47172031290617	1.60626502115328	0.191162943351463	0.99903137437312	1.07576407144158	31	7298565145569039	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0931216023401377	0.0220578722130351	0.0172841386805952	0.0210341577317022	0.0573314034767252	0.0286634969611606	0.00697984773961392	0.0607257788802251	0.0340221527178212	0.0241838266378906	0.0292524285149328	0.0288254258269773	0.0257959331057378	0.0444486043093884	0.00953386673954619	0.0657000632727073	0.145966816508956	0.0633415642232483	0.0367209396877608	0.0366192110870835	0.0121662230338813	0.0204393090925023	0.00664249627712506	0.0111105237665954	0.00804854081930219	0.0158440238868756	0.00456774622306685	0.0348591692300069	0.0214565861761488	0.0132562508392496
95200	-973.087127889229	-1035.66303290644	0.445051667761188	1.64704285439201	2.23970673077943	0.98221488326287	1.01563265468432	38	1096301041555399	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0798891640010803	0.129062195550059	0.0169178489487187	0.0111836347349278	0.0163769832562953	0.0704575092478383	0.0265630606015462	0.0163722843128064	0.0235710244597522	0.00738836938735326	0.0313060881640036	0.0376072598979823	0.0175633583016184	0.0228592371503608	0.0209665305646528	0.0484314266129706	0.108145107303234	0.0132807645722632	0.0459105527402488	0.0307047896644133	0.0181211735295291	0.0132807645722632	0.0100756548079667	0.0239251049126324	0.0165406559865472	0.0158903843114203	0.0109184723030517	0.0356855165426509	0.0589858724622555	0.0220192110995587
95400	-985.461473691527	-1040.52312564407	0.71441078087134	1.98330563755263	1.35646572139155	0.98221488326287	1.28981398683308	14	1096301041555399	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0798891640010803	0.129062195550059	0.0169178489487187	0.0111836347349278	0.0163769832562953	0.0704575092478383	0.0265630606015462	0.0163722843128064	0.0235710244597522	0.00738836938735326	0.0313060881640036	0.0376072598979823	0.0175633583016184	0.0228592371503608	0.0209665305646528	0.0429789943556417	0.108145107303234	0.0132807645722632	0.0459105527402488	0.0307047896644133	0.0181211735295291	0.0132807645722632	0.0100756548079667	0.00715856638766434	0.022244447089335	0.036872807078716	0.00761511391925002	0.0213937709746307	0.0589858724622555	0.0351470719635941
95600	-999.772825415451	-1041.62672021523	0.906330280753582	2.13705565860899	0.699085207989205	0.952090002177158	0.716874270098641	26	227379261879827	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	0.0385692630638372	0.0646759576218295	0.129062195550059	0.00572823808566189	0.0111836347349278	0.0655655981098147	0.0178334670314437	0.0163722843128064	0.0454016258911911	0.0299805334948239	0.00738836938735326	0.0313060881640036	0.0376072598979823	0.0175633583016184	0.0228592371503608	0.0296961241347552	0.0224986364308698	0.022244447089335	0.0183565043574671	0.00761511391925002	0.0205574440269924	0.0589858724622555	0.0351470719635941	0.103878776113058	0.0484305212078919	0.0307047896644133	0.0181211735295291	0.0193099949226454	0.0132807645722632	0.0100756548079667
95800	-1005.78930494018	-1038.9322801045	1.53981986267397	1.76929932672099	0.157946333903167	0.94961304901598	0.94402512224238	29	8744354605381676	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00724476151121983	0.0261007642423114	0.248264846937947	0.0416041411219908	0.0985549596015598	0.00649842178568523	0.0134164008026918	0.0508490629207173	0.0195303115610388	0.0107007895670997	0.0127208709882072	0.040590519832827	0.0628855132536251	0.0436922672612191	0.0223991513369578	0.00932577334468147	0.0312045253608329	0.0160491163410867	0.0139441154213906	0.0039935084800498	0.0287597059261148	0.00490202231325508	0.0724453204153037	0.0252937386735287	0.0217570955040134	0.0290847325928631	0.0102067726815603	0.00533492585256833	0.0139373829868335	0.00870848138081963
96000	-1005.22023086744	-1040.450935796	1.30034892014783	1.33208388727797	0.760966599186533	0.965884856268055	0.833446448941634	21	2071487653344578	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	0.0379121986395808	0.0646759576218295	0.134790433635721	0.0055918173674639	0.0055918173674639	0.0454016258911911	0.0655655981098147	0.0178334670314437	0.0321960158122778	0.0373531958838547	0.0175633583016184	0.0296961241347552	0.0313060881640036	0.0376072598979823	0.0228592371503608	0.00738836938735326	0.0224986364308698	0.022244447089335	0.0183565043574671	0.00761511391925002	0.0205574440269924	0.0589858724622555	0.0351470719635941	0.103878776113058	0.0252341273193898	0.0307047896644133	0.0187782379537856	0.0193099949226454	0.0132807645722632	0.0100756548079667
96200	-1019.19224496296	-1035.03747946815	0.787355310223714	1.27670080355924	1.10235961584748	0.899563088956379	0.762957625625143	30	8728474999979009	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	4	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	0.0379121986395808	0.0646759576218295	0.134790433635721	0.0055918173674639	0.0055918173674639	0.0454016258911911	0.0655655981098147	0.020065943375302	0.0247287147991482	0.0186765979419273	0.0296961241347552	0.0313060881640036	0.0376072598979823	0.0186765979419273	0.0404225954519791	0.0318332552545336	0.0224986364308698	0.022244447089335	0.0183565043574671	0.00761511391925002	0.0205574440269924	0.0483179435122946	0.0351470719635941	0.103878776113058	0.0252341273193898	0.0174896119210828	0.0187782379537856	0.011379371153013	0.0228552110148241	0.0131048776304205
96400	-969.868615866517	-1034.49425628379	0.388260003128977	0.933585113523866	2.80486491550542	0.994144218173262	0.503384257632484	20	8728474999979009	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0379121986395808	0.0579311981013922	0.134790433635721	0.0055918173674639	0.0055918173674639	0.0454016258911911	0.0655655981098147	0.020065943375302	0.0247287147991482	0.0304443331952949	0.0296961241347552	0.0313060881640036	0.0376072598979823	0.013917148934567	0.0404225954519791	0.0318332552545336	0.0224986364308698	0.022244447089335	0.0183565043574671	0.00761511391925002	0.0205574440269924	0.0483179435122946	0.0351470719635941	0.103878776113058	0.043294728783816	0.0174896119210828	0.0187782379537856	0.00137846888110698	0.00937418282886189	0.0182626798982926
96600	-979.764822952099	-1035.78328490046	1.38179608855782	0.961330786820134	0.241213165596876	0.965444550964665	1.09717842120905	43	7531019657179122	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.104827001287483	0.0189724518830406	0.0348154659784631	0.0121796779025519	0.0210644352022057	0.0217987325429349	0.00697984773961392	0.0383411201039895	0.019257270536751	0.0175139603559198	0.0345476568364822	0.0293873249555838	0.022326375288385	0.0526102068923781	0.011393271542328	0.0775801675978886	0.145966816508956	0.002298004900254	0.0372015400497069	0.0392151323407906	0.029194818037913	0.00434449137687106	0.0339675648008403	0.0476252317198425	0.0196825482163588	0.00899875685912833	0.028087407301392	0.0359693696922035	0.0300163357172375	0.0138370158325059
96800	-1008.51631027285	-1041.72133252584	1.15785219676565	1.99496275209842	0.472846381491558	0.924189503615021	0.633283543707749	34	3228060783032114	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00176582231509367	0.181723265884631	0.0423359365128451	0.102947338415853	0.0116904053974614	0.0170049441303866	0.0127208709882072	0.0337048066749613	0.0115489437968736	0.0274825559688239	0.0311576091388423	0.0359107132352471	0.0501091626920138	0.0302351604448709	0.0237923035226269	0.0312045253608329	0.0160491163410867	0.0426087638117435	0.00753789116834105	0.0445752900662539	0.0430353534278926	0.0463216458844257	0.0196672388777957	0.0395354073187095	0.00924594914855078	0.0139373829868335	0.0461834668332508	0.0104264311214164	0.0102067726815603	0.00533492585256833
97000	-1012.24044116838	-1038.86912656555	0.936583253220149	1.6243077992568	1.702243707532	0.945388434181016	0.518853711698697	15	6335725832771217	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	0.0172760215649193	0.0769832643585863	0.134790433635721	0.00532027123752176	0.0238479999986607	0.0454016258911911	0.0655655981098147	0.020065943375302	0.0179311291776987	0.012672794739097	0.020006993136083	0.0300267551363256	0.0241935391621678	0.00848310510937218	0.0404225954519791	0.0404748936871487	0.0118037399758894	0.0271677660385554	0.0183565043574671	0.0157126079555002	0.0261788434766006	0.0437216924764166	0.0325651536569238	0.103878776113058	0.043294728783816	0.0174896119210828	0.0187782379537856	0.0195606750615965	0.0165621054802065	0.0214665929775132
97200	-1008.48700122603	-1031.95478299073	1.36712921998801	1.05549759002419	0.210321558200028	0.904168423227399	1.04864803945693	12	6335725832771217	3	2	2	2	3	2	2	2	3	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	0.0172760215649193	0.0769832643585863	0.134790433635721	0.00532027123752176	0.0238479999986607	0.0454016258911911	0.0655655981098147	0.020065943375302	0.0179311291776987	0.012672794739097	0.020006993136083	0.0300267551363256	0.0241935391621678	0.00848310510937218	0.0404225954519791	0.0404748936871487	0.0118037399758894	0.0271677660385554	0.0183565043574671	0.0157126079555002	0.0344209277404785	0.0354796082125387	0.0325651536569238	0.103878776113058	0.043294728783816	0.0174896119210828	0.0187782379537856	0.0195606750615965	0.0165621054802065	0.0214665929775132
97400	-995.731882666503	-1030.71827312226	1.24037529822202	1.56727073091755	0.529422333714713	0.910790701158106	0.978334511544177	20	6335725832771217	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	2	2	2	3	2	2	2	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0172760215649193	0.0769832643585863	0.134790433635721	0.00532027123752176	0.0170319944700007	0.0454016258911911	0.0655655981098147	0.020065943375302	0.0179311291776987	0.012672794739097	0.020006993136083	0.0300267551363256	0.0241935391621678	0.00848310510937218	0.0404225954519791	0.0404748936871487	0.0118037399758894	0.0271677660385554	0.0183565043574671	0.0157126079555002	0.0344209277404785	0.0354796082125387	0.0325651536569238	0.103878776113058	0.050110734312476	0.0174896119210828	0.0182635547693751	0.020075358246007	0.0165621054802065	0.0214665929775132
97600	-982.130101629403	-1034.01756959581	1.24037529822202	2.61115447105018	0.443534850572325	0.97121192335919	0.86003544431588	4	8051825546412653	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0141032573807415	0.0769832643585863	0.134790433635721	0.0229663277977407	0.0170319944700007	0.0454016258911911	0.0575099652007151	0.020065943375302	0.0179311291776987	0.012672794739097	0.020006993136083	0.0300267551363256	0.0241935391621678	0.00848310510937218	0.0383271205524317	0.0358651102063154	0.0356752927905359	0.0201578800826355	0.0253250389029629	0.0339977960311149	0.0253761838045456	0.0354796082125387	0.0205684744345766	0.103878776113058	0.050110734312476	0.0143493010731838	0.0182635547693751	0.00242930168578809	0.0165621054802065	0.0214665929775132
97800	-983.485037607884	-1031.02923254127	0.657584406965059	1.5709319734269	1.46694624482755	0.981891756089541	0.915295607598415	23	2328253229824729	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0337146012375016	0.0480772965406434	0.116336305300158	0.0229663277977407	0.0170319944700007	0.0454016258911911	0.0575099652007151	0.020065943375302	0.0306863093932113	0.0140970332574915	0.0167439044287415	0.0414042476756114	0.0241935391621678	0.00234616322458996	0.0383271205524317	0.0358651102063154	0.0461611779401969	0.0201578800826355	0.0253250389029629	0.0200516943552037	0.0249581037842199	0.0278542331080066	0.0216884471878887	0.130791699993191	0.050110734312476	0.0143493010731838	0.0182635547693751	0.00134986160136745	0.0165621054802065	0.0176086796952733
98000	-970.726217425105	-1035.26576920378	0.540915093033581	3.22368567343175	1.97304799740625	0.999740398199873	0.955336932452238	32	4419098813017073	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.104827001287483	0.00772694604393009	0.00690486529246823	0.0162369577698544	0.0336056544949193	0.0150227052687832	0.00975726334957192	0.0192506819061081	0.0431449733857774	0.00872252566858832	0.0175139603559198	0.0557098372502238	0.0293873249555838	0.0324878674988881	0.0348559858230387	0.0796022311190337	0.147294392733312	0.00215573813123699	0.0391700091170858	0.0392151323407906	0.0287534807740738	0.0339675648008403	0.00217224568843553	0.0510801417122057	0.039446371976415	0.0113939526758297	0.02161550650392	0.0135621947740904	0.0300163357172375	0.0254001515843547
98200	-976.764011543183	-1033.67833692417	0.807920930620264	2.61755603173963	1.42613242727392	0.999740398199873	1.21281374941304	52	4419098813017073	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.134007571121337	0.00772694604393009	0.00690486529246823	0.0162369577698544	0.0336056544949193	0.0150227052687832	0.00975726334957192	0.0192506819061081	0.0431449733857774	0.026908250850117	0.0175139603559198	0.0557098372502238	0.0293873249555838	0.0324878674988881	0.0348559858230387	0.0796022311190337	0.124880760269438	0.00215573813123699	0.0391700091170858	0.0109691121910235	0.0320468383723318	0.0339675648008403	0.00217224568843553	0.0510801417122057	0.0257606444032542	0.0113939526758297	0.02161550650392	0.0135621947740904	0.0437020632903983	0.0254001515843547
98400	-1016.36498365866	-1040.68464493453	0.855878350494907	1.57993739175125	0.783965478589695	0.934554334975865	1.56163207547589	27	5393873504639150	2	3	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	4	2	2	2	2	2	2	2	3	2	0.0284427218624298	0.136754793502471	0.00695319300049171	0.032438660930366	0.0337010330247671	0.0421969050861807	0.020065943375302	0.0306863093932113	0.0186404220804223	0.000173780228007419	0.0411141797519222	0.0441373010199985	0.0271573308168553	0.0348738614765524	0.0383271205524317	0.0168662425589752	0.144133899485767	0.0142439859911605	0.00760107855580318	0.0357771636570076	0.0413466629937542	0.0165621054802065	0.0176086796952733	0.0239713043683682	0.00737411807125307	0.0253250389029629	0.0331020921459598	0.028389458393304	0.0198091536844874	0.0322254599143082
98600	-1001.44353174837	-1032.85818743769	0.674758309351102	2.57956814695834	1.42606161888731	0.918591565730928	1.04942788233076	17	4419098813017073	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	0.134007571121337	0.0132026646798101	0.0115497664062691	0.0264509623601199	0.0364084102142501	0.0150227052687832	0.00975726334957192	0.0547246426501894	0.056865788145933	0.0182871520448506	0.0162943684089833	0.0304335625428522	0.0277471958558975	0.0278429663850872	0.0348559858230387	0.0796022311190337	0.124880760269438	0.00215573813123699	0.0363672533977551	0.0109691121910235	0.0320468383723318	0.0134909657006479	0.00217224568843553	0.0510801417122057	0.0257606444032542	0.0158459121290035	0.02161550650392	0.0135621947740904	0.0315992987662953	0.0254001515843547
