Sample	log_posterior	log_likelihood	tree_length	rate_loss	rate_log_sd	p	rate_neo	phi	pi0	theta_1	swap_cold	topo_hash	kPrime_54	kPrime_55	kPrime_56	kPrime_57	kPrime_58	kPrime_59	kPrime_60	kPrime_61	kPrime_62	kPrime_63	kPrime_64	kPrime_65	kPrime_66	kPrime_67	kPrime_68	kPrime_69	kPrime_70	kPrime_71	kPrime_72	kPrime_73	kPrime_74	kPrime_75	kPrime_76	kPrime_77	kPrime_78	kPrime_79	kPrime_80	kPrime_81	kPrime_82	kPrime_83	kPrime_84	kPrime_85	kPrime_86	kPrime_87	kPrime_88	kPrime_89	kPrime_90	kPrime_91	kPrime_92	kPrime_93	kPrime_94	kPrime_95	kPrime_96	kPrime_97	kPrime_98	kPrime_99	kPrime_100	kPrime_101	kPrime_102	kPrime_103	kPrime_104	kPrime_105	kPrime_106	kPrime_107	kPrime_108	kPrime_109	kPrime_110	kPrime_111	kPrime_112	kPrime_113	kPrime_114	kPrime_115	kPrime_116	kPrime_117	kPrime_118	kPrime_119	kPrime_120	kPrime_121	kPrime_122	kPrime_123	kPrime_124	kPrime_125	kPrime_126	kPrime_127	kPrime_128	kPrime_129	kPrime_130	kPrime_131	kPrime_132	kPrime_133	kPrime_134	kPrime_135	kPrime_136	kPrime_137	kPrime_138	kPrime_139	kPrime_140	kPrime_141	kPrime_142	kPrime_143	kPrime_144	kPrime_145	kPrime_146	kPrime_147	kPrime_148	kPrime_149	kPrime_150	kPrime_151	kPrime_152	kPrime_153	kPrime_154	kPrime_155	kPrime_156	kPrime_157	kPrime_158	kPrime_159	kPrime_160	kPrime_161	kPrime_162	kPrime_163	kPrime_164	kPrime_165	kPrime_166	kPrime_167	kPrime_168	kPrime_169	kPrime_170	kPrime_171	kPrime_172	kPrime_173	kPrime_174	kPrime_175	kPrime_176	kPrime_177	kPrime_178	kPrime_179	kPrime_180	kPrime_181	kPrime_182	kPrime_183	kPrime_184	kPrime_185	kPrime_186	kPrime_187	br_1	br_2	br_3	br_4	br_5	br_6	br_7	br_8	br_9	br_10	br_11	br_12	br_13	br_14	br_15	br_16	br_17	br_18	br_19	br_20	br_21	br_22	br_23	br_24	br_25	br_26	br_27	br_28	br_29	br_30
95400	-1064.96556874991	-1023.75129281963	1.42892637765568	2.18054127461311	0.177412485504491	0.989908528481904	1.45228627284188	4.26505321090157	0.767879764639729	0.821525790977186	11	8716164014864437	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00626272912803916	0.0306798894281966	0.0182404815770732	0.0312738010781219	0.0490714211745503	0.0168775671566859	0.118419658736173	0.0115722969379784	0.00442608465232093	0.0414338165165369	0.0328992083009133	0.0301814772936413	0.0396537520739173	0.0429708548490889	0.0810578319259958	0.151954586024769	0.000711411465670353	0.0441307689661212	0.0132323583858126	0.013912661013721	0.0508061768489391	0.0015897625909569	0.0182968715515271	0.0272624097261096	0.0217855575849681	0.0144307688419324	0.0336099827767358	0.0288812820894458	0.0045720332844945	0.019802498019563
95600	-1067.482271019	-1010.59626257432	1.68661648444636	2.89008657366945	0.02909087011271	0.988206474786178	0.881387590789767	0.143946924804941	0.785525792054842	0.161870231286583	3	4554633951695212	2	2	2	3	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0258787776359081	0.116348204788158	0.00148009894479591	0.144539264198906	0.00194526715968989	0.0274232888719168	0.0185412335750422	0.0721142855632802	0.00935362405585964	0.0170429332366631	0.025875794882425	0.0482912380057044	0.0428486283900977	0.0117595415205823	0.0251518282487318	0.0426230211834515	0.133263135959572	0.0119991631985538	0.0316596982881874	0.0324556786987752	0.0158342040798589	0.0265995071712343	0.00266646032388055	0.00188993245448825	0.010802640185682	0.0159248647435225	0.0121554353282525	0.0422266258216776	0.0201188368639007	0.0111867866212031
95800	-1075.12809241083	-1021.52392410547	1.31192397329385	2.19426191793033	0.432303321737031	0.984349529353605	1.22477228822312	0.237596383619796	0.757716005263805	0.11651227267132	6	4554633951695212	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0258787776359081	0.116348204788158	0.00148009894479591	0.144539264198906	0.00202018500423013	0.0274232888719168	0.0185412335750422	0.0721142855632802	0.00935362405585964	0.0170429332366631	0.025875794882425	0.0482912380057044	0.0428486283900977	0.0117595415205823	0.0250769104041916	0.0426230211834515	0.133263135959572	0.0119991631985538	0.0319929100494808	0.0324556786987752	0.0158342040798589	0.0265995071712343	0.00266646032388055	0.00188993245448825	0.0128284180942355	0.0159248647435225	0.0118222235669591	0.0336866447731822	0.0201188368639007	0.0177009897611449
96000	-1057.51528615625	-1013.01993825675	1.67281994420125	1.65437353220933	0.234589436465	0.993299258911759	0.759104345977528	0.237596383619796	0.794743801901968	0.123253206531044	0	4554633951695212	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0258787776359081	0.106242386829216	0.00133930036796016	0.144539264198906	0.00216098358106588	0.0274232888719168	0.0185412335750422	0.0721142855632802	0.00935362405585964	0.0170429332366631	0.025875794882425	0.0482912380057044	0.0428486283900977	0.0117595415205823	0.0250769104041916	0.0426230211834515	0.133263135959572	0.0221049811574958	0.0319929100494808	0.0324556786987752	0.0106028515357714	0.0318308597153218	0.00266646032388055	0.00188993245448825	0.0128284180942355	0.0159248647435225	0.0118222235669591	0.0336866447731822	0.0201188368639007	0.0177009897611449
96200	-1076.21694565418	-1009.36872043734	1.72856394337597	2.21181257049908	0.229980497791378	0.995623709746249	0.819548414155866	0.0913665120555481	0.737803335294652	0.151983998382137	10	3773875350272537	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00105669398096978	0.106242386829216	0.00133930036796016	0.129706256774018	0.00216098358106588	0.0293806323109551	0.0357802684341343	0.0721142855632802	0.00935362405585964	0.0170429332366631	0.0112528942056796	0.0482912380057044	0.0428486283900977	0.0117595415205823	0.0250769104041916	0.0426230211834515	0.133263135959572	0.0221049811574958	0.0319929100494808	0.0324556786987752	0.0254358589606588	0.0318308597153218	0.00266646032388055	0.00558579990621942	0.0136710413857192	0.0159248647435225	0.0118222235669591	0.0391489658290509	0.0172385243194747	0.0308290965400406
96400	-1068.51968645548	-1006.58350918179	0.98368511765146	1.49764907944954	0.70553905908293	0.994619887453394	0.856061402045986	0.10737826039653	0.740023364118237	0.164620793327742	0	3773875350272537	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000788335086165471	0.0682368220042682	0.0118050688124952	0.129706256774018	0.00216098358106588	0.0293806323109551	0.0357802684341343	0.0721142855632802	0.00962198295066395	0.02164982829531	0.0182470598293786	0.0528542432175593	0.0303587526392815	0.0207553179977982	0.0307239003718292	0.0426230211834515	0.133263135959572	0.0221049811574958	0.0319929100494808	0.0266314043560507	0.0254358589606588	0.0318308597153218	0.00266646032388055	0.0206329140411187	0.0136710413857192	0.0159248647435225	0.0118222235669591	0.0391489658290509	0.0172385243194747	0.0308290965400406
96600	-1068.4206115956	-1003.33778871275	1.32207625406196	2.75884874115395	0.0652600845066242	0.999053840297642	1.07197180898097	0.10737826039653	0.750568457370855	0.16365359358123	0	3773875350272537	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000788335086165471	0.0667012378146157	0.0484411832698705	0.123962895329167	0.00216098358106588	0.0293806323109551	0.0407851579890838	0.0721142855632802	0.00962198295066395	0.02164982829531	0.0254072172249942	0.0331054169851817	0.0571623465714478	0.00470203009919019	0.0192334203785857	0.020851333712176	0.131752908111372	0.0221049811574958	0.0377362714943325	0.0330993693502624	0.0254358589606588	0.0343879654551929	0.00169445845719935	0.0206329140411187	0.00866615183076973	0.0159248647435225	0.00850940685218226	0.0391489658290509	0.0140085000150493	0.0308290965400406
96800	-1072.32179607225	-1012.61520010244	1.71559502098595	2.73923412220131	0.699543309206868	0.980419826764838	0.681852405899424	0.206883234113559	0.750568457370855	0.203910798244875	0	5303976589286684	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.000579058541603922	0.0567813603753448	0.0484411832698705	0.134793408221935	0.00216098358106588	0.0293806323109551	0.0299546450963152	0.0721142855632802	0.00962198295066395	0.02164982829531	0.0254072172249942	0.0331054169851817	0.0571623465714478	0.00416157090206888	0.0192334203785857	0.020851333712176	0.1409208151901	0.0226454403546171	0.0377362714943325	0.0330993693502624	0.0261878293212023	0.0281547458524437	0.00169445845719935	0.0268661336438679	0.00887542837533128	0.0159248647435225	0.00850940685218226	0.0391489658290509	0.0140085000150493	0.0308290965400406
97000	-1093.22879822588	-1018.96581950326	1.27616725132189	1.98932965887152	0.620994858905856	0.990524095942456	1.14820398530139	0.422044025168139	0.73527779774947	0.212230302043674	4	5303976589286684	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00745413106331718	0.0546874101166495	0.0484411832698705	0.134793408221935	0.00216098358106588	0.020873647525377	0.0299546450963152	0.0721142855632802	0.00962198295066395	0.02164982829531	0.0339142020105722	0.0245073025615019	0.0571623465714478	0.00416157090206888	0.0192334203785857	0.020851333712176	0.1409208151901	0.031243554778297	0.0377362714943325	0.0330993693502624	0.0193127567994891	0.0238091729228967	0.00169445845719935	0.0268661336438679	0.00887542837533128	0.0159248647435225	0.0149489300404246	0.0391489658290509	0.0140085000150493	0.0308290965400406
97200	-1084.8526133602	-1024.63645922759	1.2940722487519	1.73930969977663	0.153224671087944	0.99450806298553	0.881229952853769	0.422044025168139	0.73527779774947	0.309835800519931	30	1528441065023777	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00187424801458135	0.0546874101166495	0.0484411832698705	0.134793408221935	0.00216098358106588	0.020873647525377	0.0351675212530517	0.0538094519775408	0.00962198295066395	0.0213940593302478	0.028957094818898	0.048392019195977	0.0571623465714478	0.00416157090206888	0.0192334203785857	0.020851333712176	0.1409208151901	0.031243554778297	0.0377362714943325	0.0330993693502624	0.0193127567994891	0.0238091729228967	0.00169445845719935	0.0268661336438679	0.00887542837533128	0.0159248647435225	0.0149489300404246	0.0391489658290509	0.0140085000150493	0.0308290965400406
97400	-1075.35140629377	-1013.98724332738	1.22883516660763	1.52984658237204	0.222146647078848	0.999801518761206	0.882319546751441	0.422044025168139	0.775221577451332	0.276393754294051	32	227379261879827	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00187424801458135	0.0546874101166495	0.12678586257664	0.00137604668396692	0.020873647525377	0.0559704355586067	0.00962198295066395	0.0213940593302478	0.0351675212530517	0.0484411832698705	0.028957094818898	0.048392019195977	0.0571623465714478	0.0107231822116267	0.0192334203785857	0.020851333712176	0.1409208151901	0.031243554778297	0.0377362714943325	0.0265377580407046	0.0193127567994891	0.0238091729228967	0.00169445845719935	0.0268661336438679	0.00887542837533128	0.0225563637048506	0.0149489300404246	0.0391489658290509	0.0140085000150493	0.0308290965400406
97600	-1092.43762077781	-1023.19408450246	0.880060355689106	2.9067636516085	1.03515750800371	0.999491271574088	1.08383113127005	0.422044025168139	0.731516537115864	0.289165703239076	16	227379261879827	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00724058356550135	0.0489275517712684	0.12678586257664	0.000895752698867215	0.020873647525377	0.0559704355586067	0.00962198295066395	0.0213940593302478	0.0351675212530517	0.0484411832698705	0.0399394070782517	0.0372313892461642	0.046180034312094	0.0115969989911876	0.0192334203785857	0.020851333712176	0.1409208151901	0.031243554778297	0.0377362714943325	0.0265377580407046	0.0193127567994891	0.0238091729228967	0.00169445845719935	0.0268661336438679	0.00887542837533128	0.0225563637048506	0.0149489300404246	0.0503095957788638	0.0140085000150493	0.0308290965400406
97800	-1109.18125700892	-1010.92059585963	1.21587892693552	2.88396411326555	0.927163108304863	0.961045004228124	0.801267286993426	0.106329354380879	0.761991781346667	0.319807182554991	2	227379261879827	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	0.00724058356550135	0.0493879579581303	0.12678586257664	0.000895752698867215	0.020873647525377	0.0559704355586067	0.00962198295066395	0.0213940593302478	0.0250373420508367	0.0484411832698705	0.0399394070782517	0.0372313892461642	0.046180034312094	0.0235414085620368	0.0293635995808006	0.020851333712176	0.1409208151901	0.0192991452074477	0.0259807127359284	0.0265377580407046	0.0193127567994891	0.0238091729228967	0.00169445845719935	0.0268661336438679	0.0106750229747638	0.0202963629185562	0.0267044887988287	0.0503095957788638	0.0140085000150493	0.0308290965400406
98000	-1081.09770962368	-1016.27438837732	0.787383729768143	1.58956222775569	1.30303651023556	0.979279982011713	1.11042467533367	0.213059887987369	0.783453384699704	0.398165535856242	0	1503943968023078	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00293349239515317	0.0580054611498054	0.12678586257664	0.000895752698867215	0.024285065939872	0.0559704355586067	0.0139290741210121	0.0213940593302478	0.0304194045215858	0.0451438106860068	0.0117056417675588	0.0428908927463663	0.046180034312094	0.0232459483485195	0.0637622918606461	0.00986008959116971	0.109812897618402	0.0540699723199299	0.0259807127359284	0.0265377580407046	0.0193127567994891	0.0238091729228967	0.00169445845719935	0.0268661336438679	0.0106750229747638	0.0202963629185562	0.0106578532640674	0.0446330102510928	0.0174174739089105	0.0308290965400406
98200	-1099.6231472788	-1016.18470250918	1.02699856451382	2.15440620983557	1.02964699557404	0.975405554335543	1.51075612827048	0.213059887987369	0.747591697994284	0.289758841666048	2	1503943968023078	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	0.00293349239515317	0.0594713466590293	0.12678586257664	0.000895752698867215	0.0257422471045307	0.0559704355586067	0.0139290741210121	0.0213940593302478	0.0304194045215858	0.0451438106860068	0.0117056417675588	0.0428908927463663	0.046180034312094	0.0232459483485195	0.0637622918606461	0.0150516508042629	0.109812897618402	0.0540699723199299	0.0333153309517545	0.0227340302361644	0.0193127567994891	0.0289372195214986	0.000228572947975433	0.0195315154280419	0.00789352301604328	0.0202963629185562	0.0106578532640674	0.0446330102510928	0.0122259126958173	0.0308290965400406
98400	-1120.65043789709	-1024.78535528149	0.35868419911142	1.39652211865354	3.55862641717728	0.939282605808158	0.967373280074068	0.213059887987369	0.730467315171209	0.41621879779017	0	841793222053928	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00293349239515317	0.108908683783644	0.123354721891486	0.000895752698867215	0.0257422471045307	0.0559704355586067	0.0139290741210121	0.0213940593302478	0.0304194045215858	0.0324015313152231	0.00401502183961327	0.0584879426536389	0.046180034312094	0.0255831574780872	0.0262930207242008	0.0245941510773003	0.109812897618402	0.054009528127785	0.0177787252366269	0.0227340302361644	0.0193127567994891	0.0289372195214986	0.000228572947975433	0.0195315154280419	0.00789352301604328	0.0202963629185562	0.0106578532640674	0.0197551008335756	0.0371038221133345	0.0308453611331498
98600	-1082.01822691643	-1014.79672098285	1.36656003257065	1.52346974801785	0.574610959674639	0.997311147924337	1.14024406585384	0.294916784295407	0.763998364254774	0.488549126827841	2	841793222053928	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00293349239515317	0.111026544495563	0.123354721891486	0.000895752698867215	0.0257422471045307	0.0559704355586067	0.0139290741210121	0.0213940593302478	0.028301543809666	0.0324015313152231	0.00401502183961327	0.0584879426536389	0.0478300878313668	0.0255831574780872	0.021257352101294	0.0245941510773003	0.104791383419719	0.054009528127785	0.0177787252366269	0.0227340302361644	0.0193127567994891	0.0311217603977399	0.0036000336273854	0.0245671840509487	0.0223913025017804	0.018111822042315	0.0047681654083612	0.0197551008335756	0.0429935099690407	0.0163475816474127
98800	-1088.51475626145	-1017.14833786408	1.39105197395435	1.79592569224605	0.447800750357154	0.994366494722969	1.04902255598423	0.294916784295407	0.733121160894363	0.497019267952373	8	8637628067597862	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.00293349239515317	0.0891584771465002	0.123354721891486	0.0068219041120908	0.0163768098181437	0.028301543809666	0.0568661882574739	0.013011595920691	0.0213940593302478	0.0324015313152231	0.00655855501390939	0.0584879426536389	0.0255831574780872	0.021257352101294	0.0245941510773003	0.0478300878313668	0.0245671840509487	0.0223913025017804	0.018111822042315	0.00565051771241848	0.0416231681826387	0.0429935099690407	0.0163827075436765	0.104791383419719	0.054009528127785	0.0177787252366269	0.0227340302361644	0.0193127567994891	0.0311217603977399	0.0036000336273854
99000	-1094.62061412775	-1025.44458542338	1.48444874090217	2.34324653450047	0.399793365372562	0.998484070162533	0.900156920834062	0.294916784295407	0.743257893305305	0.452742930606471	8	8637628067597862	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0113583388703362	0.0891584771465002	0.141419899240473	0.0068219041120908	0.00795196334296069	0.028301543809666	0.0331635340272372	0.013011595920691	0.0213940593302478	0.0324015313152231	0.00655855501390939	0.0584879426536389	0.0255831574780872	0.021257352101294	0.0245941510773003	0.0478300878313668	0.0245671840509487	0.0223913025017804	0.018111822042315	0.00565051771241848	0.0416231681826387	0.0429935099690407	0.0178577033950146	0.104791383419719	0.054009528127785	0.0177787252366269	0.0227340302361644	0.0193127567994891	0.0352842414276516	0.0036000336273854
99200	-1112.33093471589	-1025.29400501212	1.34380494806631	1.34830715960743	0.886431860089537	0.974094044800757	0.738467008894172	0.294916784295407	0.743257893305305	0.451331700236259	4	8637628067597862	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0.0227776783668526	0.0891584771465002	0.141419899240473	0.0068219041120908	0.0102716482177337	0.028301543809666	0.0331635340272372	0.013011595920691	0.0240293978732673	0.0324015313152231	0.00691092289517721	0.0584879426536389	0.0255831574780872	0.021257352101294	0.0245941510773003	0.0478300878313668	0.0223044364223459	0.0186971349696414	0.0100386548166371	0.0157402715937313	0.0524782091113435	0.0429935099690407	0.0178577033950146	0.113457958017762	0.0324626006177396	0.0177787252366269	0.0144089315394589	0.0193127567994891	0.0352842414276516	0.0011640420169191
